user,item,rating,timestamp,feature Str,feature_second,feature_third,feature_forth,feature_fifth
38038,24,41.1,2023,All Ages,57.14,Mobile,Low,Poor
41059,19,32.6,2011,Kids,56.09,Xbox,Ultra,Average
41060,26,28.1,2011,Adults,28.47,Xbox,High,Good
41061,10,20.6,2018,All Ages,34.23,PlayStation,Ultra,Excellent
41062,0,15.1,2022,Teens,20.05,Xbox,Ultra,Good
41063,4,39.2,2012,Teens,45.11,Nintendo Switch,High,Excellent
41064,26,31.5,2013,Teens,58.7,Nintendo Switch,Low,Excellent
41065,36,29.1,2013,All Ages,40.38,Xbox,Low,Average
41066,7,21.3,2023,Adults,28.43,Xbox,Ultra,Average
41067,23,43.9,2022,All Ages,55.73,Mobile,High,Average
41068,17,40.1,2020,Adults,47.78,Xbox,High,Poor
41069,2,43.1,2016,Kids,51.51,PlayStation,Ultra,Good
41070,22,35.4,2022,All Ages,58.95,PlayStation,Low,Poor
41071,0,39.2,2023,Teens,43.19,Xbox,High,Average
41072,19,38.1,2012,Adults,50.49,Nintendo Switch,Medium,Good
41073,27,28.6,2013,All Ages,27.11,Xbox,Medium,Good
41074,28,39.7,2021,Adults,59.98,PC,Medium,Average
41075,8,30.2,2010,Kids,41.81,Xbox,High,Average
41076,3,25.2,2015,All Ages,40.18,PlayStation,High,Average
41077,14,28.5,2022,Adults,41.84,Mobile,Ultra,Good
41078,5,28.4,2023,Teens,51.48,Nintendo Switch,High,Average
41079,36,34.3,2012,Adults,42.06,Nintendo Switch,Medium,Excellent
41080,31,25.2,2022,All Ages,34.72,PlayStation,High,Average
41081,34,45.5,2022,All Ages,56.64,Nintendo Switch,Ultra,Poor
41082,21,19.2,2017,Adults,26.51,Mobile,Ultra,Poor
41083,32,28.5,2022,Teens,22.7,PC,Medium,Poor
41084,8,23.5,2014,Kids,42.35,Mobile,Medium,Poor
27758,4,42.2,2015,All Ages,55.86,PlayStation,Low,Poor
41085,14,28.2,2010,Adults,31.78,Nintendo Switch,Medium,Excellent
41086,7,43.0,2018,All Ages,51.86,Xbox,Medium,Poor
41087,24,33.6,2018,Adults,38.06,PlayStation,Ultra,Excellent
41088,35,17.8,2015,Teens,21.55,PlayStation,Medium,Average
41089,15,25.2,2016,Kids,37.94,Mobile,Ultra,Poor
41090,15,18.9,2016,Kids,28.92,PC,High,Excellent
41091,6,29.5,2010,All Ages,42.61,Nintendo Switch,Low,Average
41092,3,30.8,2020,Adults,44.96,Nintendo Switch,Low,Excellent
41093,30,19.5,2019,Teens,24.71,PlayStation,Low,Average
41094,25,33.6,2015,Teens,52.41,Xbox,Low,Good
41095,10,20.7,2013,All Ages,30.38,Xbox,Ultra,Poor
41096,39,26.9,2019,Kids,31.77,Xbox,Low,Poor
41097,35,34.9,2020,All Ages,51.86,Mobile,Low,Average
41098,22,20.0,2020,Kids,26.8,PC,Medium,Excellent
41099,37,29.2,2016,Kids,43.99,Xbox,High,Poor
41100,23,20.1,2016,Kids,36.43,PC,Medium,Average
41101,25,25.6,2017,Adults,33.41,Nintendo Switch,Medium,Good
41102,39,25.3,2015,Kids,35.1,Nintendo Switch,Ultra,Average
41103,11,37.5,2019,Adults,41.46,PlayStation,Medium,Poor
41104,24,37.8,2023,All Ages,47.51,Nintendo Switch,Ultra,Poor
41105,22,15.4,2021,Adults,29.8,PC,Medium,Good
41106,21,25.7,2016,All Ages,42.9,Xbox,High,Good
41107,37,24.6,2015,Kids,37.59,PC,Low,Poor
41108,38,41.7,2012,All Ages,54.61,PC,Ultra,Good
41109,8,27.9,2010,Teens,50.54,Xbox,Ultra,Average
41110,6,31.4,2015,Kids,26.06,Xbox,Medium,Poor
41111,13,25.4,2019,Adults,28.28,PlayStation,High,Good
41112,21,33.5,2016,Adults,31.75,Nintendo Switch,Medium,Excellent
41113,8,28.6,2022,Adults,43.77,PC,Ultra,Excellent
41114,32,21.5,2023,Kids,39.53,Mobile,Low,Good
41115,21,40.1,2011,All Ages,54.92,PlayStation,Ultra,Excellent
41116,36,21.9,2022,Kids,20.34,Mobile,Ultra,Good
41117,27,39.1,2015,All Ages,58.92,Nintendo Switch,Low,Good
41118,22,46.2,2016,All Ages,58.75,Xbox,Medium,Average
41119,20,23.9,2014,Kids,44.89,Nintendo Switch,Medium,Average
41120,25,44.5,2010,Adults,56.68,Mobile,Low,Good
41121,30,38.1,2014,All Ages,56.74,Nintendo Switch,Ultra,Poor
41122,23,30.8,2010,Adults,35.6,PC,Low,Good
41123,31,34.3,2020,All Ages,57.78,Nintendo Switch,Ultra,Excellent
41124,37,37.4,2012,All Ages,40.47,PlayStation,High,Average
41125,37,16.8,2017,Adults,33.12,Nintendo Switch,Ultra,Average
41126,20,36.3,2021,Adults,55.23,PC,Medium,Average
41127,17,34.0,2013,All Ages,55.39,PC,Ultra,Poor
41128,0,21.3,2021,Teens,20.23,Nintendo Switch,Ultra,Poor
41129,25,40.3,2023,All Ages,50.65,PC,High,Excellent
41130,28,41.9,2019,All Ages,50.37,Mobile,Medium,Poor
41131,18,29.5,2022,All Ages,41.19,Nintendo Switch,Ultra,Poor
41132,18,32.1,2021,All Ages,38.45,PlayStation,High,Excellent
41133,27,31.2,2019,Adults,35.5,PC,Ultra,Good
41134,3,31.1,2013,Adults,39.9,PC,High,Excellent
41135,11,34.9,2022,Kids,54.06,PC,Ultra,Good
41136,15,37.0,2021,Kids,41.91,PlayStation,Ultra,Good
41137,32,34.2,2021,Adults,54.8,PC,High,Poor
41138,9,21.4,2018,Teens,30.49,Xbox,Medium,Good
41139,19,27.9,2013,Kids,22.98,PlayStation,Medium,Good
41140,15,25.9,2016,Kids,33.07,PlayStation,Medium,Poor
41141,8,28.1,2015,All Ages,50.31,Mobile,Low,Average
41142,27,29.1,2014,Kids,53.83,Nintendo Switch,Low,Good
41143,15,25.4,2014,Teens,45.07,PlayStation,High,Excellent
41144,39,27.4,2016,Adults,20.67,PlayStation,Medium,Average
41145,14,31.7,2017,All Ages,30.73,PlayStation,Ultra,Poor
41146,35,30.3,2014,Teens,31.47,Mobile,Low,Poor
41147,25,35.2,2016,Adults,47.29,PC,High,Poor
41148,7,21.0,2018,Kids,35.38,Mobile,High,Average
41149,31,21.7,2010,Kids,31.51,Mobile,Low,Poor
41150,37,29.3,2020,Teens,28.89,Xbox,Ultra,Average
41151,4,37.6,2014,Adults,57.56,Mobile,Medium,Good
41152,5,26.6,2023,All Ages,36.14,Xbox,Ultra,Average
41153,16,33.6,2023,Adults,38.57,Xbox,High,Poor
41154,7,31.2,2013,Teens,27.05,PC,High,Average
41155,28,37.5,2020,All Ages,49.15,Mobile,Ultra,Average
41156,24,21.6,2019,Kids,25.78,Nintendo Switch,Ultra,Average
41157,24,36.8,2021,Teens,59.16,PC,Low,Excellent
41158,22,44.8,2010,All Ages,58.05,PlayStation,Medium,Poor
41159,34,36.5,2018,Teens,45.92,Xbox,Low,Average
41160,9,31.0,2012,Teens,52.93,Nintendo Switch,Ultra,Good
41161,1,26.8,2016,Adults,22.06,Mobile,Medium,Excellent
41162,35,37.3,2021,Adults,51.72,Nintendo Switch,Medium,Average
41163,38,43.1,2010,All Ages,57.29,Mobile,Ultra,Good
41164,21,16.3,2022,Adults,20.6,PC,Low,Excellent
41165,9,45.4,2015,All Ages,56.34,PlayStation,High,Excellent
41166,23,13.8,2011,Kids,24.51,PlayStation,Ultra,Excellent
41167,0,31.1,2023,All Ages,32.3,Xbox,Ultra,Average
41168,31,27.3,2022,Teens,27.6,PC,Ultra,Excellent
41169,13,27.6,2010,Adults,26.34,Xbox,Low,Good
41170,39,40.2,2018,Kids,44.76,Xbox,High,Good
41171,27,31.9,2021,Teens,35.48,Nintendo Switch,Low,Average
41172,35,26.4,2017,Teens,21.21,Mobile,Ultra,Poor
41173,14,42.1,2012,Adults,48.02,Xbox,Medium,Poor
41174,6,22.9,2010,Kids,25.52,PlayStation,High,Good
41175,28,27.4,2012,All Ages,50.39,PlayStation,Low,Excellent
41176,19,31.7,2016,Teens,55.72,PlayStation,Medium,Excellent
41177,8,34.6,2010,Adults,33.71,Nintendo Switch,High,Poor
41178,12,20.9,2020,All Ages,26.37,Mobile,Low,Excellent
41179,10,46.8,2023,Adults,58.8,Mobile,High,Good
41180,25,43.2,2013,Teens,52.87,Xbox,Medium,Poor
41181,2,27.2,2016,All Ages,52.61,PlayStation,Ultra,Poor
41182,28,27.6,2023,Adults,28.74,PlayStation,Medium,Excellent
41183,12,28.6,2011,Kids,47.68,PlayStation,Ultra,Excellent
41184,33,30.5,2019,Adults,25.41,Xbox,Ultra,Excellent
41185,11,26.8,2017,Teens,36.83,Mobile,High,Excellent
41186,28,22.4,2019,Teens,27.4,Nintendo Switch,Low,Average
41187,24,27.1,2010,Adults,44.05,Xbox,Medium,Good
41188,32,27.0,2021,Teens,44.24,Mobile,Medium,Excellent
41189,18,30.0,2013,Kids,32.73,PlayStation,Medium,Average
41190,21,27.9,2015,Teens,33.56,Mobile,Medium,Excellent
41191,20,32.3,2015,Teens,52.43,Xbox,Low,Average
41192,23,45.2,2022,Kids,57.33,Mobile,Low,Average
41193,21,28.8,2020,Adults,49.86,Nintendo Switch,Low,Excellent
41194,12,26.6,2013,All Ages,48.69,Nintendo Switch,High,Excellent
41195,28,36.6,2011,Kids,41.83,Mobile,High,Excellent
41196,8,46.6,2021,Adults,54.79,PC,Ultra,Excellent
41197,18,27.7,2012,Teens,28.29,Xbox,Ultra,Poor
41198,35,43.9,2017,Adults,59.51,Nintendo Switch,High,Excellent
41199,26,39.0,2023,Kids,47.74,Mobile,Medium,Poor
41200,25,26.7,2021,Teens,35.24,Mobile,Ultra,Good
41201,3,41.9,2021,Teens,58.31,Mobile,Low,Good
41202,11,28.5,2011,Kids,25.94,Nintendo Switch,Low,Excellent
41203,38,37.4,2014,Adults,54.17,PC,Medium,Good
41204,7,22.9,2022,Teens,35.41,PlayStation,Low,Excellent
41205,11,46.6,2015,Teens,57.76,Nintendo Switch,Low,Average
41206,15,20.3,2014,Adults,31.48,PC,Ultra,Good
41207,31,35.7,2015,All Ages,38.66,PlayStation,Low,Excellent
41208,26,19.6,2014,Teens,26.17,PlayStation,Low,Average
41209,22,29.8,2020,Teens,48.58,Nintendo Switch,Ultra,Poor
41210,34,30.6,2020,Kids,51.94,Mobile,Low,Average
41211,0,26.1,2016,All Ages,30.89,PC,Ultra,Poor
41212,1,26.9,2012,All Ages,47.81,Nintendo Switch,Medium,Poor
41213,11,35.8,2010,Adults,42.27,Mobile,High,Average
41214,11,37.7,2019,Adults,44.45,Mobile,Medium,Average
41215,24,21.0,2019,All Ages,20.17,PlayStation,Low,Excellent
41216,23,19.5,2020,Adults,20.81,Mobile,Low,Excellent
41217,9,29.2,2020,All Ages,57.7,PlayStation,High,Average
41218,25,21.2,2010,Teens,34.79,PlayStation,Medium,Average
41219,39,44.5,2013,Teens,59.62,Nintendo Switch,Low,Average
41220,2,33.1,2023,Adults,55.68,Nintendo Switch,Ultra,Excellent
41221,24,43.2,2013,All Ages,55.59,Xbox,Low,Average
41222,35,34.9,2021,Teens,35.05,Nintendo Switch,Medium,Good
41223,1,27.8,2012,Teens,39.32,Xbox,Medium,Average
41224,8,24.7,2015,Adults,29.47,Nintendo Switch,High,Good
41225,36,16.0,2013,Teens,27.58,PC,Medium,Average
41226,6,35.5,2012,Kids,41.91,Nintendo Switch,Ultra,Good
41227,27,41.7,2015,All Ages,54.87,PlayStation,Medium,Poor
41228,8,30.6,2023,All Ages,57.07,PlayStation,Medium,Excellent
41229,26,19.4,2014,Adults,28.14,Xbox,Low,Excellent
4927,11,29.0,2015,Adults,38.34,Xbox,Ultra,Poor
41230,4,34.2,2020,Teens,51.36,PlayStation,High,Poor
41231,13,35.2,2020,Teens,32.69,PlayStation,Low,Excellent
41232,22,29.5,2016,Kids,50.42,PlayStation,High,Average
41233,8,13.4,2015,All Ages,20.86,PC,Medium,Good
41234,10,31.1,2016,All Ages,38.19,PlayStation,Medium,Excellent
41235,10,18.0,2016,Adults,30.88,Mobile,High,Excellent
41236,27,18.6,2016,All Ages,24.27,Nintendo Switch,High,Poor
41237,18,15.7,2020,Adults,21.95,PC,Ultra,Excellent
41238,28,33.1,2021,Teens,29.45,Xbox,Low,Average
41239,21,24.4,2017,Kids,35.69,Mobile,High,Poor
41240,30,24.9,2011,Kids,34.74,PlayStation,Low,Excellent
41241,26,31.0,2023,All Ages,56.85,Xbox,Ultra,Good
41242,22,34.2,2011,Adults,54.18,PlayStation,High,Poor
41243,13,41.4,2017,All Ages,57.13,PlayStation,Medium,Poor
41244,34,27.2,2023,All Ages,45.28,PlayStation,Ultra,Excellent
41245,35,19.5,2010,Teens,24.58,Mobile,Ultra,Good
41246,24,27.9,2015,Adults,29.41,Xbox,Ultra,Good
41247,17,27.5,2015,Adults,20.17,PlayStation,Low,Good
41248,33,18.7,2014,All Ages,27.86,Nintendo Switch,High,Good
41249,18,23.6,2019,Teens,35.15,PC,Medium,Poor
41250,9,18.5,2023,Teens,23.29,Xbox,Low,Good
41251,0,34.0,2016,Adults,51.13,Xbox,Medium,Poor
41252,10,24.9,2021,All Ages,40.21,Mobile,Ultra,Good
41253,18,25.1,2016,All Ages,43.64,PC,Low,Excellent
41254,27,24.9,2017,Adults,40.61,PlayStation,High,Good
41255,22,29.1,2011,All Ages,49.33,Mobile,High,Excellent
41256,26,24.5,2010,Kids,21.23,Xbox,Low,Excellent
41257,0,22.1,2021,Adults,27.44,Nintendo Switch,Ultra,Average
41258,21,20.5,2015,Kids,20.94,PC,Medium,Average
41259,38,24.0,2011,Kids,25.59,Xbox,Low,Average
41260,28,30.3,2017,Adults,56.58,Nintendo Switch,Ultra,Excellent
41261,13,14.8,2010,All Ages,24.56,Xbox,Low,Poor
41262,8,33.4,2019,Kids,38.85,PlayStation,Medium,Average
41263,15,25.0,2017,Teens,43.63,Mobile,Medium,Poor
41264,28,27.6,2020,All Ages,26.14,Mobile,Low,Good
41265,8,22.8,2020,Adults,29.99,Mobile,High,Good
41266,10,44.7,2020,Teens,57.12,Xbox,Low,Poor
41267,4,44.3,2022,Adults,52.61,Mobile,Medium,Poor
41268,23,38.3,2014,Kids,51.33,Nintendo Switch,Low,Excellent
41269,34,30.4,2017,Adults,23.47,Mobile,Medium,Poor
41270,37,31.1,2015,Teens,41.65,Xbox,High,Poor
41271,4,28.3,2014,Adults,45.62,Xbox,High,Average
41272,20,34.4,2012,All Ages,55.65,PC,Medium,Excellent
41273,24,22.2,2011,Adults,22.77,Xbox,Medium,Poor
41274,12,17.1,2023,Kids,28.44,Nintendo Switch,Low,Good
41275,3,21.6,2020,All Ages,37.33,Xbox,Ultra,Poor
41276,25,29.7,2015,Kids,52.05,Nintendo Switch,High,Average
41277,25,25.1,2019,Teens,39.27,Xbox,Ultra,Average
41278,21,36.4,2020,Teens,38.81,PC,Medium,Good
41279,25,15.7,2011,Adults,22.03,Mobile,Low,Good
41280,25,39.0,2020,Kids,45.94,PlayStation,Ultra,Average
41281,19,22.1,2021,All Ages,43.1,PC,High,Average
41282,6,31.7,2012,Kids,55.89,PC,Ultra,Poor
41283,21,34.7,2014,Kids,33.57,Nintendo Switch,Medium,Average
41284,1,40.6,2021,All Ages,46.3,Mobile,Low,Excellent
41285,1,37.5,2018,Teens,52.44,PlayStation,Low,Poor
41286,37,37.9,2023,Adults,50.19,Nintendo Switch,Low,Average
41287,20,16.0,2022,All Ages,31.34,PlayStation,High,Average
41288,8,15.2,2020,All Ages,26.2,Mobile,Ultra,Good
41289,33,40.8,2015,Teens,46.58,Nintendo Switch,Low,Poor
41290,8,37.6,2023,Kids,44.68,PC,Ultra,Poor
41291,9,20.3,2012,All Ages,29.18,PC,Medium,Poor
41292,39,17.5,2019,All Ages,24.05,Mobile,Ultra,Poor
41293,33,26.4,2010,All Ages,45.78,Nintendo Switch,High,Good
41294,25,20.6,2023,All Ages,32.24,PlayStation,Medium,Poor
41295,34,31.2,2020,All Ages,45.8,Nintendo Switch,Medium,Poor
41296,34,20.6,2022,Kids,33.84,Nintendo Switch,Ultra,Good
41297,39,17.7,2018,Teens,26.3,Xbox,Medium,Good
41298,11,45.8,2013,All Ages,57.9,Nintendo Switch,Ultra,Poor
41299,10,37.2,2018,Kids,38.83,Mobile,Ultra,Poor
41300,15,21.5,2018,Teens,28.32,Xbox,Ultra,Excellent
41301,12,31.0,2013,Adults,48.89,PC,High,Average
41302,13,20.9,2018,All Ages,34.24,PlayStation,High,Average
41303,27,45.1,2015,Adults,59.69,Mobile,Ultra,Poor
41304,8,34.8,2019,Adults,42.38,Xbox,High,Poor
41305,36,30.0,2016,Teens,42.47,PlayStation,Medium,Excellent
41306,14,23.2,2023,Kids,28.35,Xbox,Ultra,Poor
41307,4,32.6,2013,Kids,41.61,Xbox,High,Average
41308,35,30.2,2013,Kids,38.19,PC,Medium,Good
41309,27,25.5,2019,All Ages,34.84,Nintendo Switch,Medium,Average
41310,15,20.4,2020,Adults,29.3,PlayStation,Low,Poor
41311,34,23.2,2017,All Ages,20.06,Xbox,Low,Average
41312,39,35.2,2020,Teens,45.45,Xbox,Ultra,Excellent
41313,18,28.2,2020,All Ages,47.45,PC,Low,Poor
41314,33,28.7,2010,Teens,39.2,Nintendo Switch,Ultra,Excellent
41315,20,29.2,2015,Kids,51.27,Xbox,Medium,Average
41316,23,29.2,2019,Teens,26.09,PlayStation,Medium,Poor
41317,31,28.6,2012,All Ages,33.8,Mobile,High,Excellent
41318,23,28.5,2022,All Ages,30.47,Nintendo Switch,Medium,Average
41319,28,23.2,2020,Teens,38.93,Xbox,Medium,Average
41320,10,20.8,2020,All Ages,33.28,PlayStation,Ultra,Average
41321,17,34.9,2012,Teens,41.77,Xbox,High,Average
41322,9,17.2,2017,All Ages,27.45,Xbox,Medium,Poor
41323,11,41.4,2019,All Ages,54.4,Mobile,Ultra,Poor
41324,19,28.6,2022,Adults,49.96,PlayStation,Low,Good
41325,10,22.5,2012,Teens,24.52,PlayStation,High,Average
41326,23,33.7,2017,Adults,37.38,Xbox,Low,Good
41327,21,32.0,2018,Teens,30.22,Mobile,Ultra,Excellent
41328,6,22.1,2021,Teens,28.62,Xbox,High,Average
41329,0,17.2,2013,Adults,27.84,Xbox,Medium,Average
41330,1,17.4,2012,Kids,20.8,Xbox,Ultra,Average
41331,31,33.5,2021,All Ages,46.15,PlayStation,Ultra,Excellent
41332,24,29.9,2016,All Ages,46.85,Mobile,High,Excellent
41333,15,36.2,2012,All Ages,58.09,PC,Low,Average
41334,38,40.0,2017,Kids,49.09,Nintendo Switch,High,Good
41335,4,25.0,2019,Adults,35.93,PC,Medium,Good
41336,36,16.6,2014,Teens,23.63,Nintendo Switch,Medium,Good
41337,26,18.7,2015,Adults,24.25,PlayStation,Medium,Excellent
41338,31,18.6,2017,All Ages,32.47,Mobile,High,Poor
41339,22,37.7,2021,All Ages,50.01,Mobile,Medium,Good
41340,38,33.4,2013,All Ages,53.74,PlayStation,High,Excellent
41341,15,23.8,2015,Kids,38.04,PC,Ultra,Average
41342,33,24.1,2023,All Ages,36.21,PC,High,Poor
41343,8,12.5,2016,Adults,23.7,Xbox,Low,Good
41344,35,12.5,2010,All Ages,20.91,Xbox,Ultra,Average
41345,33,29.9,2014,Kids,46.65,Mobile,Ultra,Good
41346,24,29.5,2011,Teens,41.76,Xbox,Ultra,Excellent
41347,31,30.3,2012,All Ages,29.7,PlayStation,High,Excellent
41348,1,19.6,2010,Adults,24.59,Nintendo Switch,Medium,Average
41349,37,24.7,2018,Adults,20.81,PlayStation,High,Excellent
41350,19,29.3,2019,Adults,34.91,PC,Medium,Excellent
41351,27,19.0,2021,All Ages,28.79,Nintendo Switch,High,Poor
41352,31,38.4,2022,Adults,59.02,Xbox,Medium,Poor
41353,26,19.9,2023,All Ages,34.67,Nintendo Switch,Ultra,Excellent
41354,6,35.9,2018,Adults,50.79,PlayStation,Ultra,Average
41355,2,30.8,2010,Teens,36.78,Mobile,High,Average
41356,30,22.8,2018,All Ages,42.02,Nintendo Switch,Medium,Good
41357,10,36.5,2018,All Ages,47.91,Nintendo Switch,Medium,Excellent
41358,35,32.3,2019,Kids,59.78,Nintendo Switch,Ultra,Good
41359,2,36.4,2019,Teens,38.45,Nintendo Switch,Low,Poor
41360,36,29.6,2012,Adults,26.1,Mobile,Low,Average
27842,29,13.5,2022,Kids,20.88,Nintendo Switch,Ultra,Excellent
41361,24,27.5,2014,Adults,24.69,PlayStation,High,Average
41362,27,20.5,2013,All Ages,22.09,Mobile,Low,Average
41363,24,45.8,2011,Kids,52.0,Nintendo Switch,Medium,Good
41364,21,25.8,2023,Kids,31.36,Nintendo Switch,High,Good
41365,22,20.5,2019,Adults,40.03,Xbox,Low,Poor
41366,11,36.1,2018,Kids,37.36,PC,Medium,Excellent
41367,12,11.8,2014,All Ages,20.67,Mobile,Ultra,Poor
41368,7,20.5,2021,Teens,26.97,PlayStation,Medium,Good
41369,11,27.8,2020,Adults,47.24,Nintendo Switch,Ultra,Average
41370,13,36.5,2017,All Ages,46.94,PC,Medium,Excellent
41371,1,29.4,2023,Kids,44.78,PC,Medium,Good
41372,17,40.3,2017,Kids,51.62,Nintendo Switch,High,Excellent
41373,23,34.1,2013,Teens,38.25,PlayStation,Medium,Poor
41374,31,20.7,2020,All Ages,38.11,PC,Medium,Poor
41375,5,25.5,2012,Adults,36.83,PC,Medium,Average
41376,18,23.8,2011,Adults,24.15,Nintendo Switch,Low,Excellent
41377,1,37.7,2015,Teens,47.3,Mobile,Medium,Poor
41378,2,30.5,2017,Kids,36.3,PlayStation,Ultra,Poor
41379,37,35.1,2019,All Ages,44.69,Mobile,Ultra,Good
41380,31,20.6,2023,Teens,30.42,PC,Low,Average
41381,31,36.0,2015,Kids,57.79,Xbox,Medium,Poor
41382,28,31.9,2018,All Ages,55.09,Nintendo Switch,Low,Average
41383,10,24.3,2016,All Ages,34.31,PlayStation,Medium,Poor
41384,39,24.5,2014,All Ages,21.39,Mobile,Ultra,Poor
41385,35,31.6,2012,All Ages,37.71,Xbox,Low,Good
41386,25,27.5,2022,Kids,33.56,Xbox,High,Average
41387,10,20.7,2020,All Ages,39.18,Mobile,Low,Good
41388,12,31.5,2019,Teens,30.19,Mobile,Low,Excellent
41389,30,36.8,2014,Kids,54.76,PlayStation,High,Poor
41390,20,25.7,2017,Teens,21.09,Nintendo Switch,Medium,Excellent
41391,16,13.7,2015,Adults,25.1,Xbox,High,Excellent
41392,18,35.9,2014,Adults,38.98,Mobile,Low,Excellent
41393,25,29.0,2014,All Ages,31.76,Mobile,High,Poor
41394,23,20.7,2013,Kids,28.59,PlayStation,Ultra,Poor
41395,26,29.8,2010,All Ages,45.21,Mobile,Low,Excellent
41396,19,27.2,2020,Adults,43.88,Mobile,High,Poor
41397,8,29.6,2022,Kids,34.86,Nintendo Switch,Medium,Excellent
41398,33,37.1,2016,Adults,47.2,Mobile,Medium,Good
41399,19,35.3,2022,All Ages,55.17,PC,Medium,Good
41400,10,37.2,2014,Teens,39.22,PlayStation,Ultra,Good
41401,11,29.1,2014,Adults,31.6,PC,Medium,Good
41402,6,28.6,2012,Teens,34.2,Nintendo Switch,Low,Average
41403,7,33.6,2011,Teens,32.28,Nintendo Switch,Ultra,Average
41404,32,35.7,2016,All Ages,40.26,PC,Medium,Average
41405,14,22.5,2023,All Ages,38.14,Xbox,Medium,Average
41406,6,24.5,2010,Adults,24.08,Xbox,Ultra,Poor
41407,24,29.5,2015,Teens,48.91,Nintendo Switch,High,Good
41408,20,23.3,2016,All Ages,21.91,PlayStation,Medium,Excellent
41409,19,35.4,2022,All Ages,53.91,Nintendo Switch,Low,Average
41410,34,35.1,2013,Teens,50.55,Nintendo Switch,High,Excellent
41411,31,16.7,2013,All Ages,20.86,Mobile,Low,Excellent
41412,38,32.6,2022,Adults,40.75,PC,Ultra,Good
41413,6,29.2,2012,Kids,24.31,PC,High,Poor
41414,1,33.8,2013,All Ages,39.74,Nintendo Switch,High,Average
41415,31,39.6,2016,Teens,44.69,PlayStation,Medium,Average
41416,16,32.1,2020,Kids,57.24,Mobile,Medium,Excellent
41417,28,15.8,2020,Kids,22.3,PC,Ultra,Poor
41418,16,35.4,2023,Adults,48.41,PC,Medium,Good
41419,26,20.0,2017,All Ages,29.85,Xbox,High,Excellent
41420,7,26.5,2023,Kids,32.16,PlayStation,High,Poor
41421,37,26.9,2013,Adults,38.85,Mobile,Ultra,Average
41422,13,30.8,2022,All Ages,50.66,PC,High,Poor
41423,37,28.4,2023,Kids,46.58,Nintendo Switch,Medium,Good
41424,39,24.7,2012,Kids,44.94,Mobile,Ultra,Excellent
41425,28,22.6,2017,Teens,24.3,Xbox,High,Average
41426,33,42.1,2019,Kids,58.4,Mobile,Low,Average
41427,39,24.2,2022,All Ages,32.67,Mobile,High,Excellent
41428,2,27.3,2015,Adults,44.9,Mobile,Medium,Good
41429,39,36.5,2018,All Ages,53.37,Nintendo Switch,Medium,Good
41430,25,22.5,2022,Kids,24.53,Nintendo Switch,Medium,Excellent
41431,17,39.3,2016,Kids,59.41,PC,High,Excellent
41432,38,21.9,2015,Adults,27.32,PC,Ultra,Poor
41433,32,18.8,2018,All Ages,26.22,Mobile,Medium,Average
41434,22,30.3,2020,All Ages,52.74,Xbox,Low,Poor
41435,37,30.8,2017,Adults,45.76,PC,Medium,Good
41436,37,25.2,2018,Kids,32.44,Xbox,Low,Poor
41437,38,18.3,2020,Adults,24.61,PC,Ultra,Poor
41438,27,19.4,2021,Adults,20.83,Nintendo Switch,Ultra,Good
41439,37,27.4,2010,All Ages,21.84,Xbox,Medium,Good
41440,37,29.0,2015,All Ages,27.52,Nintendo Switch,Ultra,Poor
41441,9,26.1,2018,Adults,23.24,PC,High,Poor
41442,10,31.1,2021,Adults,55.37,Nintendo Switch,High,Good
41443,0,28.3,2018,Teens,32.6,Xbox,Low,Excellent
41444,13,46.0,2012,Kids,59.56,PC,Medium,Average
41445,34,36.8,2021,Kids,43.54,Nintendo Switch,Low,Excellent
41446,23,32.4,2016,Kids,54.35,Xbox,High,Excellent
41447,3,26.5,2023,Kids,35.6,Mobile,High,Poor
41448,23,28.1,2015,Adults,53.44,Xbox,Medium,Good
41449,23,34.2,2015,All Ages,53.71,Nintendo Switch,Low,Excellent
41450,38,37.5,2014,Teens,48.83,Nintendo Switch,Medium,Good
41451,0,20.6,2021,Kids,33.39,PlayStation,Ultra,Good
41452,17,16.1,2011,All Ages,20.76,Nintendo Switch,Medium,Good
41453,34,37.0,2019,All Ages,50.83,PlayStation,High,Poor
41454,36,20.7,2014,Kids,26.46,PlayStation,Medium,Good
41455,3,26.0,2010,Kids,27.05,PlayStation,High,Poor
41456,17,33.9,2015,All Ages,51.69,PlayStation,Ultra,Excellent
41457,1,30.9,2015,Teens,51.66,Nintendo Switch,Medium,Poor
41458,18,25.9,2012,Adults,29.19,PC,Medium,Excellent
41459,7,14.8,2012,All Ages,26.46,PC,Medium,Poor
41460,19,35.5,2013,Kids,58.51,PC,Medium,Poor
41461,19,18.6,2011,Teens,31.9,Xbox,Medium,Average
41462,0,19.6,2011,Kids,30.77,Nintendo Switch,Ultra,Good
41463,39,30.8,2016,Kids,42.11,Nintendo Switch,Low,Average
41464,29,28.0,2014,Kids,22.53,Xbox,Medium,Poor
41465,21,40.4,2013,Adults,52.54,Nintendo Switch,Low,Average
41466,27,19.9,2021,Adults,36.5,PlayStation,Medium,Excellent
41467,5,40.6,2011,All Ages,52.93,Mobile,High,Average
41468,12,20.0,2021,Adults,33.81,PC,Ultra,Poor
41469,29,33.6,2011,Adults,45.45,Xbox,Ultra,Average
41470,30,28.9,2019,Teens,38.7,PlayStation,Ultra,Poor
41471,19,29.6,2021,All Ages,32.77,Mobile,Medium,Excellent
