user,item,rating,timestamp,feature,feature1
62,5451,4.23,2007.0,Comics & Graphic Novels,Mike Carey;Glenn Fabry;Tony Luke
73,5452,3.32,2006.0,Fiction,Brian Azzarello;Marcelo Frusin
38,5453,4.65,2006.0,Comics & Graphic Novels,Neil Gaiman;Sam Kieth
80,5454,4.11,2006.0,Communication in families,Adele Faber
72,5455,3.94,2006.0,Comics & Graphic Novels,Warren Ellis;J. H. Williams;José Villarrubia
37,5456,3.58,2007.0,Comics & Graphic Novels,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy
64,5457,3.48,2007.0,Comics & Graphic Novels,Joe Kubert
22,5445,3.18,2007.0,Juvenile Fiction,Kurt Busiek;Fabian Nicieza;Pete Woods;Len Wein;Gerry Conway;José Luis García-López
43,5458,3.17,2004.0,Education,Alexandra Robbins
49,5459,3.67,2007.0,Fiction,Cecelia Ahern
78,5460,4.07,2004.0,Cooking,Jamie Oliver
71,5461,4.0,2006.0,Cooking,Jamie Oliver
46,5462,3.74,2006.0,Biography & Autobiography,Bob Newhart
50,5463,3.95,2003.0,Biography & Autobiography,Rudolph W. Giuliani
14,5464,3.86,2005.0,Cooking,Gayden Metcalfe;Charlotte Hays
6,5465,4.06,2005.0,Technology & Engineering,Charles R. Miller
37,5466,4.04,2004.0,"Body, Mind & Spirit",Sylvia Browne
5,5467,4.11,2007.0,Health & Fitness,Darren R. Weissman
33,5468,3.74,2003.0,Social Science,Jean-Benoît Nadeau;Julie Barlow
54,5469,3.78,2003.0,Audiobooks,Jackie French Koller
4,5470,4.12,2005.0,Juvenile Fiction,Chris Tait;Robert Louis Stevenson;Lucy Corvino
69,3107,4.3,2005.0,Juvenile Fiction,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey
33,5471,3.95,2004.0,Juvenile Fiction,Anna Sewell
44,971,4.19,2004.0,Juvenile Fiction,Frances Hodgson Burnett
1,5470,3.83,2004.0,Juvenile Fiction,Robert Louis Stevenson
33,3107,4.13,2004.0,Juvenile Fiction,Frances Hodgson Burnett
88,5472,3.91,2004.0,Juvenile Fiction,Mark Twain
91,5473,4.29,2004.0,Self-Help,Allen Carr
43,5474,4.1,2005.0,Crafts & Hobbies,David Finck;James Krenov
29,5475,3.81,2006.0,Juvenile Fiction,Mark Twain
63,4659,3.93,2006.0,Juvenile Fiction,Martin Woodside;Jonathan Swift;Jamel Akib
17,5476,4.18,2005.0,Fiction,
87,5477,4.17,2006.0,Juvenile Fiction,Robert Louis Stevenson;Catherine Nichols
30,5478,3.6,2003.0,Computers,Dan Glover
33,5479,2.0,2003.0,Literary Criticism,Bruce King
11,5480,4.47,2005.0,Literary Collections,AnaLouise Keating
13,5481,3.97,2005.0,History,David A. Neiwert
19,5482,3.59,2008.0,Literary Criticism,J. Chance;A. Siewers
3,5483,3.75,2006.0,Literary Criticism,Terry Eagleton
89,5484,4.04,2006.0,Religion,Alister E. McGrath
46,5485,3.41,2006.0,Philosophy,Robert Arp
73,5486,4.29,1987.0,"Children's stories, English",Enid Blyton
8,5487,3.94,1944.0,Cats,Enid Blyton
99,5488,4.04,2009.0,Children's stories,Enid Blyton
0,5489,4.18,2004.0,Cities and towns,Jean de Brunhoff
83,5490,4.21,2007.0,Adventure stories,Julia Golding
0,5491,3.45,2006.0,History,John Tosh;Sean Lang
19,5492,3.59,2006.0,Fiction,William Golding
39,5493,3.82,2006.0,Fiction,Edwin Abbott Abbott
37,5494,4.16,2006.0,Fiction,Honoré de Balzac
41,5495,4.32,2019.0,,Bentley
22,5496,3.71,2007.0,Performing Arts,Henrik Ibsen
20,5497,3.72,2019.0,History,Hardpress
37,5498,3.66,2019.0,History,William L Robinson
21,5499,3.59,2019.0,History,Saint Cyril (patriarch of Alexandria)
67,5500,4.13,2019.0,History,Hardpress
45,5501,3.93,2019.0,History,Mrs John Farrar
56,5502,3.62,2003.0,Fiction,Jules Verne
20,5503,3.8,2003.0,,William Shakespeare
57,5504,3.88,2005.0,Study Aids,John Crowther
85,5505,4.91,2005.0,Existentialism,Simon Cleveland
83,5506,3.55,2006.0,Fiction,Python Bonkers
63,5507,4.31,2006.0,Fiction,Mikhail Afanasevich Bulgakov
40,5508,3.22,2004.0,History,Harrison E. Livingstone
58,5509,4.23,2005.0,Education,Elizabeth Miller
41,5510,3.86,2003.0,Comics & Graphic Novels,Yu Aida
81,5511,3.96,2005.0,Comics & Graphic Novels,Kaori Naruse;Junichi Satou
18,5512,4.3,2005.0,Juvenile Fiction,Jerry B. Jenkins;Tim F. LaHaye;Chris Fabry
29,5513,4.11,2005.0,Fiction,Tim F. LaHaye;Jerry B. Jenkins
97,4037,4.15,2007.0,Fiction,Tim F. LaHaye;Jerry B. Jenkins
60,5514,4.13,2006.0,Literary Criticism,John Granger
24,3677,3.98,2005.0,Fiction,Pearl S. Buck;Stephanie Reents
0,5515,3.69,2005.0,Drama,Sophocles;Frederic Will;Bernard Knox
73,5516,3.79,2005.0,Fiction,Jonathan Swift;Jesse Gale
1,1467,3.58,2005.0,Fiction,Julie Leto
85,1848,4.26,2004.0,Fantasy,Terry Brooks
16,5517,4.0,2005.0,Fiction,Kresley Cole
90,5518,3.89,2005.0,Fiction,Robert A. Heinlein
74,5519,3.93,2005.0,Fiction,Robert A. Heinlein
68,5520,3.98,2005.0,Fiction,Robert A. Heinlein
66,5521,4.02,2005.0,Fiction,Mary Higgins Clark
63,5522,3.8,2006.0,Fiction,Heather Jarman
52,5523,4.02,2005.0,Fiction,David Weber
31,5524,4.13,2005.0,Fiction,David Weber
11,5525,3.75,2006.0,Fiction,Eric Flint;Andrew Dennis
51,5526,4.13,2004.0,Fiction,Ursula K. Le Guin
61,5527,4.2,2006.0,Fiction,Kresley Cole
30,5528,4.3,2006.0,Fiction,Kresley Cole
59,5529,4.14,2006.0,Fiction,Kresley Cole;Sherrilyn Kenyon;Jaid Black
52,5530,3.96,2005.0,Fiction,Clive Cussler
50,5531,3.89,2005.0,Fiction,Clive Cussler
56,5532,3.58,2006.0,Fiction,Marta Acosta
65,5533,3.8,2007.0,Fiction,Marta Acosta
24,5534,4.01,2006.0,Fiction,David Weber
15,5535,3.89,2007.0,Fiction,Mercedes Lackey;Roberta Gellis
68,5536,3.92,2007.0,Fiction,Mercedes Lackey;Rosemary Edghill
87,5537,3.65,2006.0,Fiction,Stephen King
14,5538,3.88,2006.0,Fiction,Dan Brown
31,5539,3.7,2006.0,Fiction,Dan Brown
49,5540,3.6,2006.0,Biography & Autobiography,Eric Bischoff;Jeremy Roberts
63,5541,3.97,2007.0,Fiction,Sandra Brown
70,5542,4.04,2006.0,Fiction,Eric Flint
83,5543,3.95,2006.0,Fiction,Mercedes Lackey;Ellen Guon
20,5544,3.48,2006.0,Fiction,Jennifer Weiner
88,5545,3.41,2006.0,Fiction,Mary Higgins Clark;Carol Higgins Clark
2,5546,3.92,2006.0,Fiction,Clive Cussler
11,5547,3.84,2006.0,Fiction,Jeffery Deaver
97,5548,4.33,2005.0,Juvenile Fiction,Tamora Pierce
13,5398,3.6,2005.0,Juvenile Fiction,Pete Hautman
37,5549,4.32,2006.0,Juvenile Fiction,Tamora Pierce
96,5550,4.0,2006.0,Juvenile Fiction,Marissa Moss
32,5551,3.76,2006.0,Young Adult Fiction,Anonymous
33,5552,3.58,2006.0,Self-Help,Lauren Levin;Lauren Blitzer
47,5553,3.73,2007.0,Juvenile Fiction,Mary Higgins Clark
77,5554,3.65,2007.0,Juvenile Fiction,Robert C. O'Brien
54,5555,3.94,2007.0,Juvenile Fiction,Melissa de la Cruz
69,5556,3.66,2006.0,Family & Relationships,Greg Behrendt;Liz Tuccillo
8,5557,4.17,2006.0,Juvenile Fiction,Ann M. Martin;Raina Telgemeier
29,5558,3.98,2004.0,Philosophy,Friedrich Wilhelm Nietzsche
87,5559,3.87,2003.0,Autism,Mark Haddon
68,2334,3.39,2006.0,Study Aids,Nathaniel Hawthorne
37,5560,3.36,2005.0,Fiction,Elizabeth Stewart
21,5561,4.22,2006.0,Fiction,Lora Leigh
8,5562,3.64,2005.0,Fiction,Elisa Adams;Sylvia Day;Anna J. Evans;Denise A. Agnew;B. J. McCall
37,5563,3.87,2006.0,Drama,Euripides;Gilbert Murray
49,5564,4.51,2005.0,Performing Arts,Hayao Miyazaki
80,5565,4.4,2005.0,Comics & Graphic Novels,Hayao Miyazaki
22,5566,4.4,2005.0,Comics & Graphic Novels,Hayao Miyazaki
17,5567,4.56,2006.0,Comics & Graphic Novels,Hiromu Arakawa
38,5568,4.57,2006.0,Juvenile Fiction,Hiromu Arakawa
37,5569,4.35,2006.0,Comics & Graphic Novels,Rumiko Takahashi
20,5570,3.79,2006.0,Comics & Graphic Novels,Tomo Matsumoto
36,5571,4.36,2006.0,Comics & Graphic Novels,Tite Kubo
59,5572,4.12,2006.0,Comics & Graphic Novels,Yukito Kishiro
79,5573,4.57,2006.0,Comics & Graphic Novels,Hiromu Arakawa
75,5573,4.6,2006.0,Comics & Graphic Novels,Hiromu Arakawa
29,5574,4.08,2006.0,Comics & Graphic Novels,Rumiko Takahashi
70,5575,4.5,2007.0,Comics & Graphic Novels,Kyoko Hikawa
97,5576,4.26,2006.0,Comics & Graphic Novels,Tsugumi Ohba;Takeshi Obata
33,5577,4.22,2006.0,Comics & Graphic Novels,Yumi Hotta
82,5578,4.42,2006.0,Comics & Graphic Novels,Hirohiko Araki
27,5579,3.96,2007.0,Comics & Graphic Novels,Takashi Hashiguchi
31,5573,4.59,2007.0,Comics & Graphic Novels,Hiromu Arakawa
19,5580,4.1,2006.0,Comics & Graphic Novels,Yukito Kishiro
86,5581,3.94,2007.0,Comics & Graphic Novels,Kazuo Umezu
51,5571,4.36,2007.0,Comics & Graphic Novels,Tite Kubo
23,5573,4.59,2007.0,Comics & Graphic Novels,Hiromu Arakawa
73,5582,3.99,2007.0,Comics & Graphic Novels,Masaki Yamada
19,5583,3.83,2006.0,Juvenile Fiction,Rob Kidd
16,5584,3.86,2006.0,Juvenile Fiction,Rob Kidd
92,5585,3.89,2006.0,Juvenile Fiction,Rob Kidd
20,5586,3.97,2006.0,Juvenile Fiction,Rob Kidd
98,5587,4.35,2007.0,Juvenile Fiction,Rick Riordan
47,5588,4.05,2006.0,Juvenile Fiction,Rob Kidd
21,5589,4.24,2007.0,Juvenile Fiction,Rick Riordan
34,5590,3.81,2006.0,Self-Help,Shaun Tomson;Patrick J. Moser
48,5591,3.56,2007.0,Art,Dennis Slifer
88,5592,2.55,2006.0,Fiction,Gia Bathory Al Babel
7,5593,3.78,2007.0,Fiction,P. G. Wodehouse
36,5594,4.0,2002.0,Fiction,James Hawkins
26,5595,4.13,2002.0,Performing Arts,Nikki Stafford
15,5575,4.02,1995.0,Juvenile Fiction,Robert N. Munsch;Saoussan Askar;Michael Martchenko
74,5596,4.1,1994.0,Biography & Autobiography,John Kay;John Einarson
64,5597,5.0,2000.0,Botanique,Christopher D. Jiggins
74,5598,3.62,2000.0,Fiction,Joseph Conrad
83,5599,4.01,2000.0,Juvenile Fiction,Lewis Carroll
58,5600,2.62,2005.0,Fiction,Sarah Fielding
60,917,3.99,2006.0,Fiction,Wilkie Collins
34,1175,4.1,2006.0,Fiction,Arthur Conan Doyle
18,5601,3.78,1999.0,Fiction,Erin St. Claire;Sandra Brown
30,5602,3.63,2000.0,Fiction,Anne Stuart
74,5603,3.6,2003.0,Fiction,Sandra Brown
76,5604,3.5,1994.0,Fiction,Jennifer Crusie
92,5605,3.46,2001.0,Fiction,Jayne Ann Krentz
33,5606,3.92,2002.0,Fiction,Elizabeth Lowell
39,5607,3.63,2002.0,Fiction,Jennifer Crusie
28,5608,4.12,2004.0,Fiction,Frances Oliver
70,5609,4.18,2003.0,Juvenile Fiction,Chieri Uegaki;Stephane Jorisch
71,5610,4.34,2005.0,Biography & Autobiography,Douglas Coupland
86,5611,3.94,1997.0,Fiction,Louisa May Alcott
35,5612,3.69,1997.0,Games & Activities,Rob Cruz;Roger Gaudreau;Jennifer Hartshorn;Ian Lemke;Diane Piron-Gelman;Louis J. Prosperi;Sharon Turner Mulvihill
34,5613,3.58,1994.0,Fiction,Emma Donoghue
15,5614,3.95,2007.0,Biography & Autobiography,Anita Thompson
14,5615,4.16,2000.0,Poetry,Nick Flynn
96,5616,4.09,1997.0,Medical,John E. Upledger
93,5617,4.41,2002.0,Fiction,Theodore Sturgeon
65,5618,4.4,2002.0,Health & Fitness,Paul Pitchford
62,5619,4.75,2004.0,Political Science,Régis Debray
78,5620,4.07,2001.0,Biography & Autobiography,David Dalton
16,5621,4.23,2003.0,Pets,Michelle Lovric
82,5622,4.02,2006.0,Fiction,Mary Stewart;Sandra Brown
46,5623,4.08,2006.0,Fiction,Anya Seton
41,5624,3.27,1995.0,Fiction,Patricia Hickman
28,1665,3.9,2005.0,Performing Arts,Robbie Stamp;Paul Simpson
91,5625,4.43,2005.0,Performing Arts,Alexander Payne;Jim Taylor
0,3553,4.05,2006.0,Performing Arts,Jhumpa Lahiri;Mira Nair
35,5626,4.1,1989.0,History,George Washington
57,5627,3.89,2001.0,Fiction,Carolyn Keene
43,5628,3.88,2003.0,Juvenile Fiction,Carolyn Keene
38,5629,4.2,1988.0,American poetry,Billy Collins
22,5630,3.77,1995.0,Biography & Autobiography,Jimmy Carter
32,5631,3.94,1991.0,Education,John Carratello;Patty Carratello
25,1136,4.07,2005.0,Fiction,Oscar Wilde
52,5632,3.48,1989.0,Performing Arts,Charles McKeown;Terry Gilliam
83,5633,4.46,1994.0,Drama,Jess Borgeson;Adam Long;Daniel Singer
43,5634,3.81,1995.0,Fiction,Frank Wedekind
75,5635,3.9,1997.0,Cooking,Paul Kirk
37,5636,3.86,2001.0,Family & Relationships,Martha Heineman Pieper;William Joseph Pieper
85,5637,3.78,2004.0,Cooking,Beth Hensperger;Julie Kaufmann
67,5638,3.59,2000.0,Political Science,Daniel Horowitz
35,5639,4.06,2002.0,Self-Help,Janet G. Woititz
99,5640,3.88,1969.0,Fiction,Pearl Sydenstricker Buck
21,5641,4.0,1930.0,Fiction,Pearl Sydenstricker Buck
74,5642,4.33,1995.0,Philosophy,Christopher Biffle;Plato
43,5643,3.55,2002.0,Drama,Aimé Césaire;Richard Miller
34,5644,3.58,2003.0,Drama,Jessica Tarahata Hagedorn
18,5645,3.88,1998.0,Social Science,Th Metzger
24,5646,4.67,2005.0,Nature,Michael E. Soulé;Michael E. Marine Conservation Biology Institute
40,1080,3.0,2000.0,Juvenile Nonfiction,Patrice Cassedy
43,5647,3.86,1996.0,Social Science,Paul Perry;Ken Babbs
49,5648,4.11,1999.0,Fiction,Hubert Selby
2,548,3.59,1990.0,History,
28,5649,4.05,2004.0,Fiction,Perseus
28,5650,4.22,2005.0,Performing Arts,John Waters
94,5651,3.31,2006.0,Literary Collections,Norman Mailer;John Buffalo Mailer
10,5652,3.6,2006.0,Fiction,David Wellington
65,5653,3.54,1991.0,Fiction,Nigel Findley
49,5654,3.21,1992.0,Gardening,Running Press
0,5655,4.07,1998.0,House & Home,Sarah Susanka;Kira Obolensky
45,5656,4.03,2002.0,Comics & Graphic Novels,Stéphane Heuet;Marcel Proust;Stanislas Brézet
4,5657,3.56,1990.0,Self-Help,Billy Mills;Nicholas Sparks
71,5658,4.22,2002.0,"Body, Mind & Spirit",David R. Hawkins
70,5659,3.36,1999.0,Social Science,Rick Hicks;Kathy Hicks
61,4285,3.56,2010.0,Comics & Graphic Novels,Alexandre Dumas
52,1907,3.64,1999.0,Fiction,Ann O'Leary
35,5660,3.22,1994.0,Religion,John Mason
64,5661,3.96,1999.0,Religion,Kenneth H. Blanchard
68,5662,3.66,1999.0,Fiction,Louisa May Alcott
59,5663,4.25,1991.0,Humor,R. F. Laird;Robert F. Laird
27,5664,4.25,1993.0,Juvenile Fiction,Sandra Boynton
93,5665,3.95,1997.0,Biography & Autobiography,Riki Anne Wilchins
11,5666,3.79,1992.0,Comics & Graphic Novels,Grant Morrison;Klaus Janson
90,5667,4.54,1992.0,Comics & Graphic Novels,Neil Gaiman;Kelley Jones
34,5668,4.08,1993.0,Comics & Graphic Novels,Neil Gaiman
10,5669,3.44,1995.0,Comics & Graphic Novels,Grant Morrison;Jon J. Muth
62,5670,4.17,1997.0,Comics & Graphic Novels,Garth Ennis;Steve Dillon
58,5671,4.24,1995.0,Comics & Graphic Novels,Neil Gaiman;Kelley Jones;Charles Vess
81,5672,4.25,1991.0,Comics & Graphic Novels,Neil Gaiman;Sam Kieth;Mike Dringenberg;Todd Klein;Danny Vozzo
25,5673,3.77,1995.0,Comics & Graphic Novels,Neil Gaiman
42,5674,4.52,1991.0,"Comic books, strips, etc",Neil Gaiman
56,5054,4.25,1997.0,Comics & Graphic Novels,Mark Waid;Alex Ross;Todd Klein
77,5675,4.22,1997.0,Comics & Graphic Novels,Neil Gaiman;Chris Bachalo;Mark Buckingham;Mike Dringenberg
1,5676,3.97,1997.0,Juvenile Fiction,Grant Morrison
66,5677,3.95,1999.0,Comics & Graphic Novels,Michael Moorcock;Walter Simonson;Mark Reeve;John Ridgway
47,5678,3.36,1999.0,Comics & Graphic Novels,Howard V. Chaykin;David Tischman
11,5679,4.24,2000.0,Comics & Graphic Novels,Grant Morrison;Chris Weston;Ivan Reis;Ray Kryssing
60,5680,3.93,2000.0,Juvenile Fiction,Mark Waid;Humberto Ramos
49,5681,4.22,2001.0,Fiction,Grant Morrison;Jill Thompson
84,5682,4.16,2000.0,Science,Warren Ellis;Bryan Hitch;Mark Millar;Frank Quitely
78,5683,4.32,2004.0,Antiheroes,Warren Ellis
48,5684,4.43,2003.0,"Comic books, strips, etc",Warren Ellis
84,5685,3.83,2005.0,Religion,Galina Krasskova
50,5686,0.0,1996.0,History,John Weld
49,5687,4.22,2003.0,Crafts & Hobbies,Mimi Dietrich
28,5688,3.82,1994.0,Fiction,John Barth
96,5689,3.85,2001.0,Fiction,Aldous Huxley
35,5690,3.8,1996.0,Fiction,Raymond Queneau;Barbara Wright;Vivian Kogan
34,5691,3.98,2003.0,Fiction,Boris Vian
42,5692,3.82,1996.0,Literary Criticism,John O'Brien;David Foster Wallace
40,5693,3.94,1996.0,Fiction,Michael Moorcock;Tom Canty
28,5694,3.5,1998.0,Fiction,Phil Brucato;Aaron Rosenberg
68,5695,3.37,1998.0,Games,Mark Hunter;Nancy Schultz-Yetter;Steve Kenson;Ian Lemke;Nicky Rea
88,5696,4.39,1997.0,Biography & Autobiography,Stormie Omartian
83,5697,4.15,1997.0,Fiction,Lewis Nordan
87,5698,3.44,2004.0,Biography & Autobiography,Bob Tarte
75,5699,3.89,2006.0,Cooking,Mark Bailey
24,5700,4.08,2007.0,Fiction,Sara Gruen
18,5701,3.94,2004.0,Religion,Saint Augustine (of Hippo)
65,5702,4.09,2005.0,Religion,Saint Augustine
99,5703,4.01,1992.0,Education,James W. Loewen
96,5704,4.32,1992.0,History,Haruko Taya Cook;Theodore F. Cook
67,5705,3.96,1995.0,Education,James W. Loewen
17,5706,3.85,1994.0,Biography & Autobiography,Marguerite Duras
75,5707,3.91,1998.0,Language Arts & Disciplines,Noam Chomsky;Mitsou Ronat
5,5708,3.9,1999.0,Business & Economics,Eric J. Hobsbawm;Chris Wrigley
80,5709,3.72,2001.0,History,Eric J. Hobsbawm;Antonio Polito
66,5710,4.18,2001.0,History,Richard H. Minear;Dr. Seuss
62,5711,4.08,2003.0,History,Howard Zinn;Kathy Emery;Ellen Reeves
80,5712,4.14,2004.0,History,Michael Parenti
59,5713,4.06,2005.0,Biography & Autobiography,Eric J. Hobsbawm
56,5714,3.75,1993.0,Fiction,Aldous Huxley
4,5715,4.05,1996.0,History,Allan Janik;Stephen Toulmin
40,5716,4.33,2001.0,English essays,Aldous Huxley
51,5717,4.29,2005.0,Sports & Recreation,Scott Leonard;Megan McMorris
61,5718,3.96,2006.0,Travel,Jamie Jensen
55,5719,4.0,2005.0,Religion,Diana Butler Bass;Joseph Stewart-Sicking
91,5720,4.1,2000.0,Self-Help,Dan Millman
64,5721,4.2,2000.0,Literary Criticism,Henry L. Gates
49,5722,3.98,1990.0,Comics & Graphic Novels,Georges Perec;David Bellos
64,5723,3.88,2003.0,Fiction,Georges Perec
28,5724,3.7,2002.0,Juvenile Fiction,Susan Hill
83,5725,3.82,2004.0,Poetry,Herman Melville
10,5726,3.8,2005.0,Fiction,Georges Perec
94,5727,4.27,2006.0,Juvenile Fiction,Russell Hoban;Quentin Blake
3,5728,4.2,2006.0,Inventions,Russell Hoban
27,5729,4.0,1997.0,Religion,Jacqueline Carey
88,5730,3.74,2004.0,Fiction,Ryotaro Shiba
27,5731,4.11,1904.0,United States,Alexander Hunter
71,967,3.94,1996.0,"Fantasy fiction, English",Diana Wynne Jones
82,5732,3.75,1995.0,Fiction,Edward Derby;Peter Cannon;Lin Carter;Ramsey Campbell;Henry Kuttner;Stephen Rainey;Thomas Ligotti;Gary Myers;Richard Tierney
36,5733,3.67,2001.0,Fiction,Stephen Mark Rainey
14,5734,4.15,2005.0,Games,Sam Johnson
32,5735,3.97,2000.0,Games,Keith Herber
11,5736,4.45,2000.0,Games,Sandy Petersen;Lynn Willis
48,5737,3.9,2004.0,Games,Sandy Petersen
84,5738,3.81,2005.0,,Keith Herber
52,5739,3.62,2005.0,Games,Jerry Jones;William Jones
45,5740,3.73,2002.0,Games,Lynn Willis;Adam Gauntlett
59,5741,4.0,2006.0,Games,Cody Goodfellow
94,5742,4.0,2004.0,Art,John Baldessari;Paul Auster
68,5743,4.28,1998.0,Biography & Autobiography,Albert Camus;Philip Malcolm Waller Thody;Justin O'Brien
40,5744,3.84,1999.0,Social Science,Ray Oldenburg
90,5745,3.99,1997.0,Comics & Graphic Novels,Rumiko Takahashi
42,5746,3.95,2003.0,Comics & Graphic Novels,CLAMP
52,5747,4.02,2003.0,Comics & Graphic Novels,CLAMP
44,5748,3.97,1997.0,Fiction,Janwillem Van de Wetering
93,5749,3.56,1987.0,Literary Criticism,Janwillem Van de Wetering
76,5750,3.77,2003.0,Fiction,Stan Jones
90,5751,3.73,2004.0,Fiction,Cara Black
86,5752,4.67,1998.0,Religion,"Saint Augustine, Bishop of Hippo;Thomas Paul Thigpen"
10,5753,4.02,2006.0,Comics & Graphic Novels,Satoru Kannagi
65,5754,3.95,2006.0,Comics & Graphic Novels,Satoru Kannagi
2,5755,4.07,2006.0,Comics & Graphic Novels,Hinako Takanaga;Sachiko Sato
54,419,3.48,2006.0,Comics & Graphic Novels,Eiki Eiki;Yukine Honami
16,5756,4.1,2004.0,Comics & Graphic Novels,Satoru Kannagi;Hotaru Odagiri
96,1451,3.73,2000.0,Comics & Graphic Novels,Masamune Shirow;Dana Lewis;Frederik L. Schodt;Toren Smith;Tom Orzechowski
78,2658,3.46,2001.0,Juvenile Fiction,Timothy Truman;Tom Raney
25,5757,3.89,2002.0,Comics & Graphic Novels,Various;Tsuneo Sanda
54,5758,3.84,2004.0,Comics & Graphic Novels,Neil Gaiman;Michael Zulli;Todd Klein
70,5759,4.26,2003.0,Art,Will Eisner
92,5760,3.85,2003.0,Comics & Graphic Novels,Haden Blackman;John Ostrander;Scott Allie; Jan Duursema; Stephen Thompson; Tomas Giorello; Dan Parsons; Ray Krissing
19,5761,4.04,2006.0,Foreign Language Study,Gabrielle Euvino
52,5762,4.25,1995.0,Frontier and pioneer life,Edward Gorman
94,5763,3.57,1996.0,Literary Criticism,Francis Scott Fitzgerald;Judith Baughman
47,5764,4.16,2005.0,Comics & Graphic Novels,Lynda Barry
69,5765,4.32,1998.0,Philosophy,Lao-tzu;Ursula K. Le Guin;Jerome P. Seaton
5,5766,3.97,2000.0,Science,Fritjof Capra
89,5767,4.38,2002.0,Medical,Ina May Gaskin
37,5768,3.9,2005.0,"Body, Mind & Spirit",Stephen Gaskin
91,5769,4.14,2000.0,Performing Arts,Victor Skrebneski;Richard Christiansen
11,5770,4.31,2003.0,Biography & Autobiography,Mariia
32,5771,3.49,1998.0,"Body, Mind & Spirit",Joseph McMoneagle
52,5772,4.05,2005.0,Self-Help,Steven C. Hayes;Spencer Xavier Smith
79,5773,3.27,2002.0,Language Arts & Disciplines,James Brian Stiff;Paul A. Mongeau
23,5774,3.43,2004.0,History,Robert F. Stock;Robert Stock
56,5775,4.16,1998.0,Religion,Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho;Howard C. Cutler
47,5776,3.56,2003.0,Music,Nick Hornby
68,5777,3.92,1995.0,Fiction,Jack Kerouac
14,5778,4.08,1997.0,Biography & Autobiography,James McBride
67,5779,3.99,1997.0,Psychology,Kathleen A. Brehony
42,724,3.73,1998.0,Biography & Autobiography,Nick Hornby
73,5780,4.02,1998.0,Fiction,Danzy Senna
25,5781,3.94,2000.0,Fiction,Nick Hornby
85,5782,4.12,2001.0,Family & Relationships,Ram Dass
63,5783,3.59,2002.0,Biography & Autobiography,Elizabeth Wurtzel
1,5784,3.73,2002.0,Fiction,Iain Pears
34,5785,4.31,1999.0,Self-Help,Staci Haines
85,5786,4.11,2006.0,Health & Fitness,Tristan Taormino
88,5787,3.87,2000.0,Fiction,Orson Scott Card
79,5788,3.83,1999.0,Poetry,Andrei Codrescu;Laura Rosenthal
7,5789,3.5,2006.0,Music,Thomas Robert May
81,5790,3.92,2005.0,Political Science,Bard E. O'Neill
12,5791,4.4,2005.0,History,Jonathan B. Parshall;Anthony P. Tully
33,5792,3.84,2002.0,Fiction,Joanne Fluke
63,5793,3.32,2001.0,Fiction,David Thomas Lord
36,5794,3.85,2005.0,Business & Economics,Henry Mintzberg
49,5795,3.47,2006.0,Juvenile Fiction,Melody Carlson
59,5796,4.07,2006.0,Family & Relationships,Foster Cline;Jim Fay
90,5797,4.28,1999.0,"Body, Mind & Spirit",Echo Bodine
23,5798,4.12,2003.0,"Body, Mind & Spirit",Echo L. Bodine
94,5799,4.22,2002.0,Religion,Joseph Campbell
22,5800,4.42,2003.0,Philosophy,Joseph Campbell
74,5801,4.13,2004.0,"Body, Mind & Spirit",Eckhart Tolle
28,5802,4.07,1998.0,Religion,Mircea Eliade
83,5329,4.2,1999.0,Religion,DC Talk (Musical group)
58,5803,4.05,2001.0,Religion,DC Talk
78,5804,4.06,2005.0,Biography & Autobiography,Don DeLillo
9,5805,4.28,2005.0,Biography & Autobiography,Tim Burton
22,5806,3.55,2005.0,Biography & Autobiography,Grif Stockley
67,5807,4.17,2000.0,Religion,Joanna Weaver
42,5808,3.98,2005.0,Fiction,David Gregory
22,5809,3.66,2006.0,Fiction,Linda Hall
27,5810,4.25,1969.0,Music,Alan Aldridge;Beatles
74,1885,4.25,2004.0,Biography & Autobiography,Tom Wolfe
43,1202,3.99,2006.0,Comics & Graphic Novels,William Shakespeare
99,2498,4.16,1934.0,Fiction,Agatha Christie
79,5811,4.0,1936.0,Fiction,Agatha Christie
72,5812,4.05,2005.0,Fiction,Agatha Christie
23,5813,3.85,2006.0,Fiction,Agatha Christie
29,5814,4.23,1926.0,Fiction,Agatha Christie
29,5815,3.96,1940.0,Fiction,Agatha Christie
